,text,sentiment
3410,"['softbank', 'wework', 'take', 'lead', '1.7', 'billion', 'deal', 'adam', 'neumann']",2
3411,"['wework', 'could', 'planning', 'significantly', 'cut', 'tech', 'job', 'report', 'say']",1
3412,"['soulcycle', 'founder', 'julie', 'rice', 'new', 'chief', 'brand', 'officer', 'wework', 'via']",2
3413,"['wework', 'compass', 'may', 'common', 'might', 'think']",1
3414,"['view', 'alid', 'point', 'real', 'estate', 'mogul', 'sam', 'zell', 'thesis', 'find', 'way', 'make', 'work', 'critical', 'mass', 'major', 'customer', 'standardize', 'service', 'innovative', 'way', 'create', 'continuous', 'value', 'wework', 'not', 'tech', 'company', 'though', 'benefiting', 'hype']",3
3415,"['wework', 'big', 'outside', 'shareholder', 'softbank', 'reportedly', 'ask', 'ipo', 'put', 'hold', 'investor', 'not', 'seem', 'interested', 'via']",1
3416,"['wework', '200億ドル未満への評価額引き下げを検討']",2
3417,"['next', 'wework']",2
3418,[],2
3419,"['いろいろと大きな変化がweworkにこれから起きるのは間違いなさそうだけど', 'はて', 'wework', 'grim', 'situation', 'confront']",1
3420,"['wework', 'remove', 'phone', 'booth', '2500', 'office', 'due', 'formaldehyde', 'chinese', 'formaldehyde']",1
3421,"['enough', 'save', 'ipo', 'anything', 'probably', 'go', 'worry', 'investor', 'even', 'late', 'stage', 'fact', 'wework', 'consider', 'get', 'rid', 'adam', 'neumann', 'ceo', 'suggests', 'company', 'disarray', 'say']",1
3422,"['begin', 'suspect', 'people', 'advocate', 'wework', 'never', 'actually', 'inside', 'location', 'like', 'genz', 'daycare', 'nothing', 'actually', 'get', 'do', 'get', 'snack', 'play', 'computer', 'day']",1
3423,"['update', 'softbank', 'turn', 'wework', 'parent', 'ceo', 'neumann-sources']",1
3424,"['business', 'model', 'wework']",1
3425,"['wework', 'shape', 'idea', 'personal', 'professional', 'life', 'indistinguishable', 'adam', 'see', 'visit', 'kid', 'school', 'wear', 'nothing', 'open', 'robe', 'speedo', 'come', 'steam', 'room', 'attach', 'office']",1
3426,"['rise', 'fall', 'wework', 'ceo', 'headline', 'real', 'question', 'way', 'protect', 'public', 'money', 'next', 'scam', 'bullship', 'ipo', 'get']",1
3427,"['bummer', 'never', 'get', 'see', 'wework', 'nba', 'jersey']",1
3428,"['learn', 'wework', 'want', 'strip', 'away', 'power', 'held', 'adam', 'rebekah', 'neumann', 'husband', 'wife', 'cofounder', 'get', 'ipo', 'back', 'track']",2
3429,"['damn', 'wework', 'really', 'screw', 'longer', 'elementary', 'school']",1
3430,"['wework', 'ridiculous', 'ipo', '2019', 'not', 'magical', 'unicorn', 'fuel', 'pixie', 'dust']",1
3431,"['wework', 'ipo', 'valuation', 'slash', 'ceo', 'adam', 'neumann', 'continue', 'believe', 'company', 'could', 'worth', 'far', '47', 'billion', 'valuation', 'assign', 'january']",1
3432,"['wework', 'last', 'raise', 'fund', 'softbank', 'valuation', '47b', 'valuation', 'ipo', '18-25', 'softbank', 'get', 'majorly', 'screw', 'one']",1
3433,"['softbank', 'alexandria', 'ocasio-cortez', 'say', 'anyone', 'invest', 'wework', '47', 'billion', 'valuation', 'get', 'fleece', 'via']",1
3434,"['alexandria', 'ocasio-cortez', 'say', 'anyone', 'invest', 'wework', '47', 'billion', 'valuation', 'get', 'fleece', 'via']",1
3435,"['wework', 'open', '400', 'location', 'year', 'case', 'use', 'deep', 'discount', 'convince', 'exist', 'customer', 'relocate', 'help', 'fill']",2
3436,"['wtf', 'wework', 'sell', 'meetup', 'acquire', 'couple', 'year', 'ago']",1
3437,"['softbank', 'wework', 'ipo', 'class', '2018/2019', 'prefer', 'theory']",2
3438,"['embattle', 'wework', 'founder', 'adam', 'neumann', 'step', 'ceo', 'forbes']",2
3439,"['almost', 'funny', 'hear', 'note', 'investment', 'learn', 'experience', 'yes', 'like', 'work', 'old', 'seem', 'nice', 'softbank', 'give', 'street', 'cred']",1
3440,"['softbank', 'well', 'wework']",1
3441,"['wework', 'officially', 'pull', 'plan', 'stock', 'market', 'listing']",2
3442,"['guess', 'wework', 'ipo', 'becomes', 'wewonked', 'ipo']",1
3443,"['wework', 'co-founder', 'adam', 'neumann', 'step', 'ceo']",2
3444,"['wework', 'delayed', 'ipo', 'successful', 'public', 'launch', 'sign', 'read', 'mogul', 'news', 'day', 'free', 'trial']",2
3445,"['reminder', 'still', '1.2', 'trillion', 'unicorn', 'hop', 'vault', 'ipo', 'window', 'wework', 'carcass', 'currently', 'clog']",1
3446,"['softbank', 'talk', 'boost', '1.5', 'bn', 'wework', 'pledge']",2
3447,"['wework', 'like', 'wedontwork', 'right', 'guy']",1
3448,"['employee', 'push', 'union', 'youtube', 'wework', 'bank', 'museum', 'quartz']",2
3449,"['softbank', 'gotta', 'rough', 'time', 'uber', 'wework', 'work', 'massive', 'holding']",1
3450,"['article', '17th', 'employee', 'wework', 'screw', 'not', 'get', 'stock', 'option', 'guess', 'not', 'feel', 'screw']",2
3451,"['seattle', 'wa', 'times-business', 'new', 'ceo', 'not', 'thing', 'wework', 'need']",1
3452,"['enchaine', 'le', 'galères', 'cette', 'fois', 'ce', 'sont', 'le', '1600', 'cabines', 'téléphoniques', 'de', 's', 'espaces', 'de', 'coworking', 'qui', 'contiennent', 'potentiellement', 'du', 'formaldéhyde', 'un', 'gaz', 'toxique', 'et', 'inflammable']",1
3453,"['accept', 'new', 'tenant', 'yes', 'mouse', 'wedge', 'back', 'fridge']",1
3454,"['wework', 'plan', 'list', 'share', 'nasdaq']",2
3455,"['maybe', 'not', 'way', 'prepare', 'ipo', 'currently', 'happen', 'wework', 'salvage', 'ever', 'save']",1
3456,"['not', 'endanger', 'specie', 'yet', 'trouble', 'lyft', 'wework', 'peloton', 'show', 'vigilante', 'thin', 'herd', 'unicorn']",2
3457,"['goldman', 'banker', 'pitch', '100bn', 'valuation', 'wework']",1
3458,"['long', 'wework']",2
3459,"['iwg', 'dixon', 'see', 'rival', 'wework', 'trouble', 'opportunity']",1
3460,"['future', 'lease', 'fix', 'flex', 'model', 'landlord', 'partnership', 'provider', 'key', 'scale-at-all-cost', 'wework', 'type', 'model', 'fade', 'via']",2
3461,"['tech', 'investor', 'broad', 'lesson', 'see', 'wework', 'valuation', 'drama']",1
3462,"['softbank', 'reportedly', 'end', 'ownership', 'debacle', 'potential', '1.7', 'billion', 'windfall', 'adam', 'neumann', 'techcrunch']",2
3463,"['yesterday', 'news', 'today', 'wework', 'favor', 'non-softbank', 'option', 'actually', 'make', 'masa', 'winner', 'not', 'loser', 'imo']",1
3464,"['bill', 'ackman', 'think', 'pretty', 'high', 'probability', 'zero', 'equity', 'well', 'debt', 'someone', 'put', 'good', 'money', 'bad', 'think', 'look', 'like', 'put', 'good', 'money', 'bad', 'walk', 'away']",1
3465,"['wework', 'may', 'sell', 'lot', 'junk', 'bond', 'executive', 'say']",1
3466,"['new', 'top', 'story', 'hacker', 'news', 'oracle', 'larry', 'ellison', 'call', 'uber', 'wework', 'almost', 'worthless', 'barron']",1
3467,"['explores', 'sf', 'local', 'soulternative', 'artist', 'thursday', 'sept', '19th', '353', 'sacramento', 'st', 'see', 'website', 'info']",2
3468,"['believe', 'strongly', 'community', 'brings', 'workspace', 'technology', 'life', 'woven', 'every', 'aspect', 'workplace', 'experience', 'closer', 'look', 'foster', 'community']",3
3469,"['wework', 'board', 'member', 'seek', 'remove', 'adam', 'neumann', 'ceo', 'cmts']",2
3470,"['reporter', 'would', 'like', 'speak', 'expert', 'corporation', 'insight', 'cash', 'flow', 'long', 'last', 'without', 'ipo', 'click', 'submit', 'source']",2
3471,"['business', 'learn', 'wework', 'value', 'decline']",1
3472,"['never', 'consider', 'wework', 'tech', 'company', 'since', 'provider', 'flexible', 'co-working', 'space', 'correct', 'market', 'wrongly', 'identify', 'place', 'global', 'tech', 'community', 'fail', 'eventually']",1
3473,"['wework', 'press', 'ipo', 'push', 'softbank', 'corner']",2
3474,"['japan', 'giant', 'softbank', 'group', 'suffer', '6.4', 'billion', 'operating', 'loss', '2nd', 'quarter', 'investment', 'start-ups', 'wework', 'uber', 'take', 'massive', 'hit', 'month', 'period', 'end', 'sept', '30', 'operating', 'loss', 'hit', '704.4', 'billion', 'yen', '6.4', 'billion']",1
3475,[],2
3476,"['new', 'yorkers', 'give', 'u', 'warm', 'welcome', 'global', 'meetup', 'nyc', 'next', 'stop', 'paris', 'wework', 'champs-élysées', 'want', 'see', 'event', 'information']",2
3477,"['november', '2019', '10:02', 'softbank', 'agora', 'controladora', 'da', 'wework', 'reporta', 'prejuízo', 'de', 'u', '6,5', 'bi']",2
3478,"['softbank', 'try', 'buy', 'adam', 'neumann', 'wework', '200', 'million']",2
3479,"['wework', 'great', 'unicorn', 'delusion']",1
3480,"['wework', 'not']",1
3481,"['shock', 'wework', 'fail', 'ipo', 'help', 'awaken', 'investor', 'dream', 'easy', 'finance', 'last', 'forever', 'wsj']",1
3482,"['give', 'space', 'deep', 'discount', 'free', 'like', 'starbucks', 'get', 'cut', 'every', 'deal', 'people', 'make', 'coffee', 'understand', 'wework', 'specifically', 'work', 'networking', 'still']",1
3483,"['still', 'less', 'would', 'offer', 'future', 'not', 'look', 'good', 'particularly', 'already', 'burning', 'cash', 'like', 'forest', 'fire']",1
3484,"['neumann', 'dream', '5th', 'avenue', 'palace', 'crash', 'burn', 'wework', 'start', 'mass', 'layoff']",1
3485,"['zell', 'wework', 'best', 'thing', 'see', 'tv', 'today']",2
3486,"['not', 'help', 'feel', 'wework', 'hiding', 'nothing', 'not', 'surprise', 'not', 'last']",1
3487,"['timeline', 'wework', 'ipo']",2
3488,"['tiktok', 'save', 'collapse', 'softbank', 'ceo', 'masoyoshi', 'son', 'try', 'regain', 'control', 'severe', 'collapse', 'commercial', 'real', 'estate', 'company']",2
3489,"['depends', 'price', 'get', 'amount', 'debt', 'add', 'top', 'though', 'likely', 'not', 'go', 'make', 'killer', 'return']",1
3490,"['billionaire', 'say', 'almost', 'worthless']",2
3491,"['wework', 'board', 'member', 'seek', 'remove', 'adam', 'neumann', 'ceo', 'ソフトバンクが動いている模様']",2
3492,"['work', 'wework', 'space', 'occasionally', 'traditional', 'real', 'estate', 'lease', 'biz', 'cosplaying', 'tech', 'startup', '2005']",2
3493,"['adam', 'neumann', 'wework', 'reminds', 'another', 'crazy', 'startup', 'entrepreneur', 'story', 'shai', 'agassi', 'well', 'place', '850m', 'capital', 'put', '1400', 'car', 'road', 'israel', 'hype', 'golden', 'boy', 'founder', 'spend', 'quick', 'fall', 'grace']",1
3494,"['happen', 'work', 'darling', 'startup', 'long', 'time', 'week', 'corporate', 'drama', 'wework', 'announce', 'monday', 'file', 'request', 'withdraw', 'initial', 'public', 'offering', 'filing', 'abcworldnews']",2
3495,"['wework', 'say', 'consider', 'seek', '20b', '30b', 'valuation', 'ipo', 'sure', 'not']",1
3496,"['many', 'company', 'use', 'technology', 'facilitate', 'operation', 'example', 'real', 'time', 'operation', 'electric', 'utility', 'generate', 'electricity', 'sell', 'grid', 'get', 'customer', 'relies', 'complex', 'technology', 'still', 'bc', 'hydro', 'pg', 'etc', 'not', 'tech', 'company']",2
3497,"['possible', 'partner', 'co-working', 'space', 'wework']",2
3498,"['softbank', 'force', 'throw', '9.5', 'bn', 'lifeline', 'investigates', 'go', 'wrong', 'flexible', 'giant', 'asks', 'whether', 'rescue', 'plan', 'work']",2
3499,"['wework', 'not', 'afford', 'continue', 'exist', 'persistence', 'futile']",1
3500,"['adam', 'neumann', 'plan', 'child', 'grandchild', 'control', 'wework']",2
3501,"['take', 'wework', 'dear', 'god', 'thing', 'tech']",1
3502,"['scrap', 're-think', 'wework', '12', 'month', 'trail', '1.7', 'billion', 'loss', '47.2', 'billion', 'lease', 'payment', 'obligation', 'creation', 'new', 'financial', 'metric', 'community', 'adjust', 'ebitda', 'verdict', 'pas']",1
3503,"['lose', '40', 'billion', 'instant', 'cliff', 'dive', 'wework', 'quixotic', 'founder', 'little', 'precedent', 'via']",1
3504,"['vision', 'fund', 'struggle', 'shrug', 'wework', 'flop']",1
3505,"['jim', 'rogers', 'new', 'maybe', 'look', 'back', 'say', 'sign', 'come', 'end']",1
3506,"['feel', 'vindicate', 'heat', 'take', 'call', 'nothing', 'reit', 'prevail', 'wisdom', 'tech', 'company', 'walk', 'like', 'duck', 'quack', 'like', 'duck']",2
3507,"['whatsuup', 'new', 'wework', '85', 'get', 'touch', 'today', 'schedule', 'visit']",3
3508,"['stayed', 'week', 'figure', 'next', 'move', 'iu', 'connect', 'several', 'people', 'conference', 'willing', 'help', 'offering', 'couch', 'support']",3
3509,"['short', 'interest', 'wework', 'bond', 'jump', 'record', 'high']",3
3510,"['softbank', 'turn', 'wework', 'parent', 'ceo', 'neumann', 'ift.tt/352dica']",2
3511,"['wework', 'counterfeit', 'capitalism']",2
3512,"['suppose', 'banner', 'year', 'ipo', 'wework', 'parent', 'company', 'try', 'go', 'public', 'however', 'startup', 'company', 'earn', 'report', 'show', 'slump']",2
3513,"['wework', 'financials', 'underlie', 'story']",2
3514,"['getty', 'image', 'wework', 'big', 'backer', 'several', 'investor', 'board', 'member', 'reportedly', 'plot', 'remove', 'cofounder', 'adam', 'neumann', 'ceo', 'meeting', 'issue', 'originally', 'plan', 'later']",2
3515,"['plunge', 'valuation', 'wework', 'ipo', 'cause', 'major', 'stress', 'big', 'investor', 'within', 'report', 'decline', 'value', 'wework', 'globally', 'must', 'significant', 'decline', 'value', 'business', 'china']",1
3516,"['wework', 'close', 'wegrow', 'elementary', 'school', 'new', 'york', 'next', 'year']",2
3517,"['know', 'viral', 'video', 'go', 'around', 'wework', 'location', 'lock', 'umbrella', 'fell', 'bottom', 'tract', 'slide', 'door', 'well', 'kitten']",1
3518,"['wework', 'employee', 'worried', 'black', 'mark', 'resume']",1
3519,"['wework', 'although', 'sacrifice', 'still', 'wework', 'shira', 'ovide']",2
3520,"['insane', 'slap', 'face', 'employee', 'lose', 'job', 'watch', 'stock', 'option', 'disappear', 'make', 'want', 'start', 'cheer', 'wework', 'softbank']",1
3521,"['wework', 'huge', 'fraud']",1
3522,"['wework', 'japan', 'replaces', 'ceo', 'day', 'wework', 'founder', 'resignation']",2
3523,"['1/3', 'fantastic', 'see', 'many', 'co-working', 'space', 'pop', 'around', 'u', 'north', 'south', 'fact', 'pass', 'brilliant', 'one', 'yesterday', 'next', 'london', 'waterloo', 'brilliantly', 'locate', 'look', 'super', 'stylish', 'collaborative', 'inside']",3
3524,"['uber', 'wework']",2
3525,"['point', 'malfeasance', 'become', 'fraud', 'scott', 'galloway', 'wework']",1
3526,"['softbank', 'reveals', '6.5', 'billion', 'loss', 'uber', 'wework', 'turmoil']",2
3527,"['idea', 'meant', 'pitch', 'never', 'actually', 'follow']",1
3528,"['say', 'great', 'lock', 'since', 'wework']",2
3529,"['nice', 'call', 'softbank', 'bailing', 'wework', 'valuation', '8billion', 'week', 'ago', 'say', 'worth', '47', 'billion', 'let', 'see', 'math', 'company', 'actually', 'worth', '1/6', 'th', 'value']",2
3530,"['softbank', 'add', 'financial', 'burden', '10', 'billion', 'wework', 'deal']",2
3531,"['wework', 'ipo', 'inverse', 'version', 'jeffery', 'epstein', 'wait', 'go', 'trial', 'much', 'stake', 'many', 'rich', 'people', 'could', 'brought', 'call', 'favor', 'clapped', 'many', 'rich', 'people', 'must', 'ipo', 'go']",1
3532,"['wework', 'reportedly', 'slash', 'around', '30', 'global', 'workforce', '4,000', 'job']",1
3533,"['four', 'day', 'week', 'problem', 'wework', 'delay', 'ipo', 'harbinger', 'doom', 'stuff']",2
3534,"['wework', 'neumann', 'return', 'controversial', '5.9', 'payment']",2
3535,"['expert', 'react', 'adam', 'neumann', 'stone-cold', 'crazy', 'wework', 'buyout']",2
3536,"['clearly', 'thing', 'go', 'wrong', 'need', 'lot', 'fix', 'say', 'michael', 'ronen', '80', 'company', 'case', 'like', 'one', 'happens', 'visible', 'happens', 'type', 'characteristic', 'medium', 'want', 'cover']",2
3537,"['softbank', 'share', 'fall', 'double', 'wework']",2
3538,"['wework', 'unsecured', 'wifi', 'expose', 'document']",2
3539,"['first', 'impression', 'count', 'wework', 'space', 'around', 'world', 'whose', 'entrance', 'stand']",3
3540,"['9.2', 'billion', 'wework', 'write-down', 'begin', 'bad', 'news', 'softbank']",2
3541,"['rename', 'webankrupt']",1
3542,"['p', 'clsn', 'much', 'deserve', 'vacation', 'cesspool', 'country', 'gonna', 'stop', 'signing', 'tweet', 'get', 'back', 'assume', 'ya', 'boy', 'doc', 'feezy', 'return', 'hope', 'not', 'tweet', 'wework', 'explore', 'world']",1
3543,"['wework', 'say', 'target', 'ipo', 'valuation', 'far', 'last', 'round']",2
3544,"['thanks', 'today', 'look', 'forward', 'continue', 'meeting', 'member', 'happy', 'friday']",3
3545,"['try', 'warn', 'everyone', 'wework', 'big', 'scam', 'way', 'back', 'dazzle', 'hype']",1
3546,"['wework', 'ceo', 'step', 'startup', 'delay', 'plan', 'go', 'public', 'cnet']",2
3547,"['inside', 'wework', 'ipo', 'disaster', 'half', 'wework', '15,000', 'employee', '9,000', 'brought', 'last', 'two', 'year', 'could', 'laid', 'shore', 'unprofitable', 'company', 'expense']",1
3548,"['wework', 'postpone', 'ipo', 'show', 'hollow', 'narrative', 'superiority', 'private', 'market']",2
3549,"['adam', 'neumann', 'raise', '12', 'billion', 'without', 'ever', 'turn', 'profit', 'time', 'since', 'found', 'wework', 'rumor', 'official', 'tie', 'company', 'large', 'investor', 'want', 'step', 'ceo', 'neumann', 'turn', 'wework', 'lifestyle']",2
3550,"['precisely', 'point', 'especially', 'wework', 'neumann', 'never', 'deserve', 'softbank', 'support', 'begin']",1
3551,"['bbc', 'news', 'u', 'canada', 'wework', 'may', 'delay', 'stock', 'market', 'listing']",2
3552,"['good', 'time', 'peloton', 'ipo', 'thinkpieces', 'currently', 'focus', 'wework']",2
3553,"['wework', 'headquarters', 'ceo', 'threw', 'thank', 'god', 'monday', 'party', 'nothing', 'vooza', 'throw', 'thank', 'god', 'work', 'sunday', 'party', 'employee', 'not', 'quit', 'yet', 'absolutely', 'love']",1
3554,"['not', 'wework', 'go', 'though']",2
3555,"['check', 'history', 'wework', 'meteoric', 'valuation', 'rise', 'fall']",1
3556,"['business', 'maverick', 'goldman', 'profit', 'slam', 'sour', 'wework', 'uber', 'bet']",1
3557,"['deal', 'rumor', 'mill', 'wework', 'grab', 'metro', 'pacific', 'law', '360', 'via']",2
3558,"['airbnb', 'announces', 'go', 'public', 'next', 'year', 'wework', 'delay', 'ipo']",2
3559,"['wework', 'mark', 'late', 'headache', 'masayoshi', 'son', 'vision']",1
3560,"['iam', 'platform', 'curated', 'tweet', 'softbank', 'reportedly', 'prepared', 'take', 'control', 'wework']",2
3561,"['wework', 'demise', 'could', 'nyc', 'real', 'estate']",1
3562,"['vc', 'ben', 'horowitz', 'wework', 'uber', 'one', 'cultural', 'value', 'employee', 'not', 'break']",2
3563,"['wife', 'rebekah', 'wework', 'chief', 'brand', 'officer', 'insist', 'print', 'recycle', 'paper', 'reject', 'early', 'printing', 'low-quality', 'accord', 'people', 'familiar', 'matter', 'priceless', 'kudos', 'amaze', 'reporting']",1
3564,"['teach', 'class', 'valuation', 'busines', 'school', 'would', 'class', 'value', 'wework', 'base', 'data', 's1']",1
3565,"['wework', 'delay', '20bn', 'ipo', 'struggle', 'interest', 'investor']",2
3566,"['softbank', 'lanza', 'salvavidas', 'wework']",2
